model,dataset,evaluation_set,metric,score
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_mcc,0.441250991
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_runtime,0.9592
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_samples_per_second,3127.68
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_steps_per_second,12.511
seqsight_4096_512_46M-Mp,enhancers_types,validation,epoch,8.31
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_loss,0.659151495
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_accuracy,0.721235795
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_f1_score,0.710686454
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_mcc,0.463604109
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_runtime,0.9704
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_samples_per_second,3091.451
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_steps_per_second,12.366
seqsight_4096_512_46M-Mp,enhancers_types,validation,epoch,8.31
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_loss,0.646027565
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_accuracy,0.720880682
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_f1_score,0.712409636
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_mcc,0.464143101
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_runtime,1.0065
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_samples_per_second,2980.664
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_steps_per_second,11.923
seqsight_4096_512_46M-Mp,enhancers_types,validation,epoch,8.31
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_loss,0.672776401
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_accuracy,0.713068182
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_f1_score,0.70020002
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_mcc,0.451748747
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_runtime,0.9452
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_samples_per_second,3173.889
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_steps_per_second,12.696
seqsight_4096_512_46M-Mp,enhancers_types,validation,epoch,10.69
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_loss,0.688210309
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_accuracy,0.702059659
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_f1_score,0.689504533
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_mcc,0.425223016
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_runtime,0.9661
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_samples_per_second,3105.287
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_steps_per_second,12.421
seqsight_4096_512_46M-Mp,enhancers_types,validation,epoch,8.31
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_loss,0.657438099
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_accuracy,0.705255682
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_f1_score,0.691615634
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_mcc,0.437805464
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_runtime,0.9483
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_samples_per_second,3163.633
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_steps_per_second,12.655
seqsight_4096_512_46M-Mp,enhancers_types,validation,epoch,7.13
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_loss,0.686000586
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_accuracy,0.710582386
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_f1_score,0.6985805
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_mcc,0.447454664
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_runtime,0.9632
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_samples_per_second,3114.505
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_steps_per_second,12.458
seqsight_4096_512_46M-Mp,enhancers_types,validation,epoch,10.69
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_loss,0.650904953
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_accuracy,0.720880682
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_f1_score,0.709848591
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_mcc,0.460109372
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_runtime,0.9517
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_samples_per_second,3152.105
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_steps_per_second,12.608
seqsight_4096_512_46M-Mp,enhancers_types,validation,epoch,11.88
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_loss,0.638632178
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_accuracy,0.737571023
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_f1_score,0.725888923
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_mcc,0.497832918
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_runtime,0.9438
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_samples_per_second,3178.617
seqsight_4096_512_46M-Mp,enhancers_types,validation,eval_steps_per_second,12.714
seqsight_4096_512_46M-Mp,enhancers_types,validation,epoch,11.88
seqsight_4096_512_46M-Mp,enhancers_types,test,eval_loss,0.679988623
seqsight_4096_512_46M-Mp,enhancers_types,test,eval_accuracy,0.714133523
seqsight_4096_512_46M-Mp,enhancers_types,test,eval_f1_score,0.704221131
seqsight_4096_512_46M-Mp,enhancers_types,test,eval_mcc,0.460016042
seqsight_4096_512_46M-Mp,enhancers_types,test,eval_runtime,1.1056
seqsight_4096_512_46M-Mp,enhancers_types,test,eval_samples_per_second,2713.384
seqsight_4096_512_46M-Mp,enhancers_types,test,eval_steps_per_second,10.854
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_loss,0.774088383
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_accuracy,0.71174569
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_f1_score,0.711902263
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_mcc,0.615663178
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_runtime,1.7181
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_samples_per_second,4365.173
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_steps_per_second,17.461
seqsight_4096_512_46M-Mp,four_kingdom,validation,epoch,9.49
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_loss,0.77802366
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_accuracy,0.710533405
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_f1_score,0.711606811
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_mcc,0.614596276
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_runtime,1.6068
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_samples_per_second,4667.644
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_steps_per_second,18.671
seqsight_4096_512_46M-Mp,four_kingdom,validation,epoch,9.49
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_loss,0.762675226
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_accuracy,0.715382543
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_f1_score,0.715922602
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_mcc,0.620521751
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_runtime,1.6405
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_samples_per_second,4571.869
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_steps_per_second,18.287
seqsight_4096_512_46M-Mp,four_kingdom,validation,epoch,9.49
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_loss,0.788502932
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_accuracy,0.704067888
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_f1_score,0.705222898
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_mcc,0.605622493
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_runtime,1.5967
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_samples_per_second,4697.066
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_steps_per_second,18.788
seqsight_4096_512_46M-Mp,four_kingdom,validation,epoch,9.49
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_loss,0.829720736
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_accuracy,0.703394397
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_f1_score,0.703417405
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_mcc,0.605087351
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_runtime,1.5729
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_samples_per_second,4768.257
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_steps_per_second,19.073
seqsight_4096_512_46M-Mp,four_kingdom,validation,epoch,9.49
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_loss,0.798570871
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_accuracy,0.703529095
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_f1_score,0.703681295
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_mcc,0.604937409
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_runtime,1.5933
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_samples_per_second,4707.282
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_steps_per_second,18.829
seqsight_4096_512_46M-Mp,four_kingdom,validation,epoch,9.49
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_loss,0.767781496
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_accuracy,0.713900862
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_f1_score,0.715094385
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_mcc,0.618708733
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_runtime,1.5018
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_samples_per_second,4993.909
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_steps_per_second,19.976
seqsight_4096_512_46M-Mp,four_kingdom,validation,epoch,9.49
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_loss,0.79870218
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_accuracy,0.705818966
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_f1_score,0.70663855
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_mcc,0.607886987
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_runtime,1.5222
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_samples_per_second,4927.099
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_steps_per_second,19.708
seqsight_4096_512_46M-Mp,four_kingdom,validation,epoch,9.49
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_loss,0.796687543
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_accuracy,0.716460129
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_f1_score,0.71738532
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_mcc,0.622225789
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_runtime,1.6976
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_samples_per_second,4418.065
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_steps_per_second,17.672
seqsight_4096_512_46M-Mp,four_kingdom,validation,epoch,9.49
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_loss,0.775559843
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_accuracy,0.712149784
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_f1_score,0.712013299
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_mcc,0.616478032
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_runtime,1.6286
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_samples_per_second,4605.154
seqsight_4096_512_46M-Mp,four_kingdom,validation,eval_steps_per_second,18.421
seqsight_4096_512_46M-Mp,four_kingdom,validation,epoch,9.49
seqsight_4096_512_46M-Mp,four_kingdom,test,eval_loss,0.829723537
seqsight_4096_512_46M-Mp,four_kingdom,test,eval_accuracy,0.708059211
seqsight_4096_512_46M-Mp,four_kingdom,test,eval_f1_score,0.708214555
seqsight_4096_512_46M-Mp,four_kingdom,test,eval_mcc,0.611176872
seqsight_4096_512_46M-Mp,four_kingdom,test,eval_runtime,0.9852
seqsight_4096_512_46M-Mp,four_kingdom,test,eval_samples_per_second,5075.029
seqsight_4096_512_46M-Mp,four_kingdom,test,eval_steps_per_second,20.3
seqsight_4096_512_46M-Mp,plasmid,validation,eval_loss,0.545546055
seqsight_4096_512_46M-Mp,plasmid,validation,eval_accuracy,0.744826858
seqsight_4096_512_46M-Mp,plasmid,validation,eval_f1_score,0.743812573
seqsight_4096_512_46M-Mp,plasmid,validation,eval_mcc,0.493604471
seqsight_4096_512_46M-Mp,plasmid,validation,eval_runtime,3.0098
seqsight_4096_512_46M-Mp,plasmid,validation,eval_samples_per_second,3156.309
seqsight_4096_512_46M-Mp,plasmid,validation,eval_steps_per_second,12.625
seqsight_4096_512_46M-Mp,plasmid,validation,epoch,7.49
seqsight_4096_512_46M-Mp,plasmid,validation,eval_loss,0.547112823
seqsight_4096_512_46M-Mp,plasmid,validation,eval_accuracy,0.754222973
seqsight_4096_512_46M-Mp,plasmid,validation,eval_f1_score,0.753996992
seqsight_4096_512_46M-Mp,plasmid,validation,eval_mcc,0.509833609
seqsight_4096_512_46M-Mp,plasmid,validation,eval_runtime,3.1245
seqsight_4096_512_46M-Mp,plasmid,validation,eval_samples_per_second,3040.511
seqsight_4096_512_46M-Mp,plasmid,validation,eval_steps_per_second,12.162
seqsight_4096_512_46M-Mp,plasmid,validation,epoch,7.49
seqsight_4096_512_46M-Mp,plasmid,validation,eval_loss,0.539494097
seqsight_4096_512_46M-Mp,plasmid,validation,eval_accuracy,0.743559966
seqsight_4096_512_46M-Mp,plasmid,validation,eval_f1_score,0.743299278
seqsight_4096_512_46M-Mp,plasmid,validation,eval_mcc,0.489033305
seqsight_4096_512_46M-Mp,plasmid,validation,eval_runtime,3.0749
seqsight_4096_512_46M-Mp,plasmid,validation,eval_samples_per_second,3089.536
seqsight_4096_512_46M-Mp,plasmid,validation,eval_steps_per_second,12.358
seqsight_4096_512_46M-Mp,plasmid,validation,epoch,7.49
seqsight_4096_512_46M-Mp,plasmid,validation,eval_loss,0.508006871
seqsight_4096_512_46M-Mp,plasmid,validation,eval_accuracy,0.750105574
seqsight_4096_512_46M-Mp,plasmid,validation,eval_f1_score,0.749500031
seqsight_4096_512_46M-Mp,plasmid,validation,eval_mcc,0.501922149
seqsight_4096_512_46M-Mp,plasmid,validation,eval_runtime,3.3917
seqsight_4096_512_46M-Mp,plasmid,validation,eval_samples_per_second,2800.962
seqsight_4096_512_46M-Mp,plasmid,validation,eval_steps_per_second,11.204
seqsight_4096_512_46M-Mp,plasmid,validation,epoch,7.49
seqsight_4096_512_46M-Mp,plasmid,validation,eval_loss,0.543025792
seqsight_4096_512_46M-Mp,plasmid,validation,eval_accuracy,0.75073902
seqsight_4096_512_46M-Mp,plasmid,validation,eval_f1_score,0.750651914
seqsight_4096_512_46M-Mp,plasmid,validation,eval_mcc,0.502374662
seqsight_4096_512_46M-Mp,plasmid,validation,eval_runtime,3.3889
seqsight_4096_512_46M-Mp,plasmid,validation,eval_samples_per_second,2803.248
seqsight_4096_512_46M-Mp,plasmid,validation,eval_steps_per_second,11.213
seqsight_4096_512_46M-Mp,plasmid,validation,epoch,7.49
seqsight_4096_512_46M-Mp,plasmid,validation,eval_loss,0.522588134
seqsight_4096_512_46M-Mp,plasmid,validation,eval_accuracy,0.749366554
seqsight_4096_512_46M-Mp,plasmid,validation,eval_f1_score,0.748919825
seqsight_4096_512_46M-Mp,plasmid,validation,eval_mcc,0.499916179
seqsight_4096_512_46M-Mp,plasmid,validation,eval_runtime,3.0466
seqsight_4096_512_46M-Mp,plasmid,validation,eval_samples_per_second,3118.204
seqsight_4096_512_46M-Mp,plasmid,validation,eval_steps_per_second,12.473
seqsight_4096_512_46M-Mp,plasmid,validation,epoch,7.49
seqsight_4096_512_46M-Mp,plasmid,validation,eval_loss,0.551084816
seqsight_4096_512_46M-Mp,plasmid,validation,eval_accuracy,0.751372466
seqsight_4096_512_46M-Mp,plasmid,validation,eval_f1_score,0.751006438
seqsight_4096_512_46M-Mp,plasmid,validation,eval_mcc,0.505279702
seqsight_4096_512_46M-Mp,plasmid,validation,eval_runtime,3.1977
seqsight_4096_512_46M-Mp,plasmid,validation,eval_samples_per_second,2970.872
seqsight_4096_512_46M-Mp,plasmid,validation,eval_steps_per_second,11.883
seqsight_4096_512_46M-Mp,plasmid,validation,epoch,7.49
seqsight_4096_512_46M-Mp,plasmid,validation,eval_loss,0.548526227
seqsight_4096_512_46M-Mp,plasmid,validation,eval_accuracy,0.749472128
seqsight_4096_512_46M-Mp,plasmid,validation,eval_f1_score,0.748655338
seqsight_4096_512_46M-Mp,plasmid,validation,eval_mcc,0.502340966
seqsight_4096_512_46M-Mp,plasmid,validation,eval_runtime,3.6552
seqsight_4096_512_46M-Mp,plasmid,validation,eval_samples_per_second,2599.049
seqsight_4096_512_46M-Mp,plasmid,validation,eval_steps_per_second,10.396
seqsight_4096_512_46M-Mp,plasmid,validation,epoch,7.49
seqsight_4096_512_46M-Mp,plasmid,validation,eval_loss,0.554870248
seqsight_4096_512_46M-Mp,plasmid,validation,eval_accuracy,0.748310811
seqsight_4096_512_46M-Mp,plasmid,validation,eval_f1_score,0.747039553
seqsight_4096_512_46M-Mp,plasmid,validation,eval_mcc,0.500254535
seqsight_4096_512_46M-Mp,plasmid,validation,eval_runtime,3.5629
seqsight_4096_512_46M-Mp,plasmid,validation,eval_samples_per_second,2666.378
seqsight_4096_512_46M-Mp,plasmid,validation,eval_steps_per_second,10.666
seqsight_4096_512_46M-Mp,plasmid,validation,epoch,7.49
seqsight_4096_512_46M-Mp,plasmid,validation,eval_loss,0.540170968
seqsight_4096_512_46M-Mp,plasmid,validation,eval_accuracy,0.742081926
seqsight_4096_512_46M-Mp,plasmid,validation,eval_f1_score,0.741688282
seqsight_4096_512_46M-Mp,plasmid,validation,eval_mcc,0.484037529
seqsight_4096_512_46M-Mp,plasmid,validation,eval_runtime,3.6105
seqsight_4096_512_46M-Mp,plasmid,validation,eval_samples_per_second,2631.223
seqsight_4096_512_46M-Mp,plasmid,validation,eval_steps_per_second,10.525
seqsight_4096_512_46M-Mp,plasmid,validation,epoch,7.49
seqsight_4096_512_46M-Mp,plasmid,test,eval_loss,0.530319691
seqsight_4096_512_46M-Mp,plasmid,test,eval_accuracy,0.766241776
seqsight_4096_512_46M-Mp,plasmid,test,eval_f1_score,0.76584523
seqsight_4096_512_46M-Mp,plasmid,test,eval_mcc,0.532576196
seqsight_4096_512_46M-Mp,plasmid,test,eval_runtime,1.628
seqsight_4096_512_46M-Mp,plasmid,test,eval_samples_per_second,3071.32
seqsight_4096_512_46M-Mp,plasmid,test,eval_steps_per_second,12.285
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_loss,0.35909909
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_accuracy,0.858664773
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_f1_score,0.858181397
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_mcc,0.719166317
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_runtime,0.8223
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_samples_per_second,3648.48
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_steps_per_second,14.594
seqsight_4096_512_46M-Mp,promoter_all,validation,epoch,8.31
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_loss,0.317979544
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_accuracy,0.865411932
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_f1_score,0.865232322
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_mcc,0.734988304
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_runtime,0.8093
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_samples_per_second,3707.005
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_steps_per_second,14.828
seqsight_4096_512_46M-Mp,promoter_all,validation,epoch,7.13
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_loss,0.34155795
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_accuracy,0.850852273
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_f1_score,0.850085425
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_mcc,0.714772833
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_runtime,0.7971
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_samples_per_second,3763.755
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_steps_per_second,15.055
seqsight_4096_512_46M-Mp,promoter_all,validation,epoch,8.31
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_loss,0.329708606
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_accuracy,0.8671875
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_f1_score,0.866872232
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_mcc,0.741821245
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_runtime,0.7782
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_samples_per_second,3855.03
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_steps_per_second,15.42
seqsight_4096_512_46M-Mp,promoter_all,validation,epoch,8.31
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_loss,0.325928181
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_accuracy,0.871803977
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_f1_score,0.871538922
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_mcc,0.746380426
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_runtime,0.9247
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_samples_per_second,3244.456
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_steps_per_second,12.978
seqsight_4096_512_46M-Mp,promoter_all,validation,epoch,9.5
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_loss,0.349941224
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_accuracy,0.859375
seqsight_4096_512_46M-Mp,promoter_all,validation,eval_f1_score,0.858607456
